"LocalityName","CongressionalDistrict","AgeRange","Gender","Reason","ApplicationType","ReceiptType","TheCount"
"HENRICO COUNTY","1","61 to 70","F","6C - Temporarily Residing Outside US (Full Ballot)","Federal Post Cards Application – FPCA","","4"
"HENRICO COUNTY","1","61 to 70","F","6C - Temporarily Residing Outside US (Full Ballot)","Federal Post Cards Application – FPCA","Mail","5"
"HENRICO COUNTY","1","61 to 70","F","6D - Temporarily Residing Outside US Due To Employment","Federal Post Cards Application – FPCA","","3"
"HENRICO COUNTY","1","61 to 70","F","NE - No Excuse","In Person","In Person","3298"
"HENRICO COUNTY","1","61 to 70","F","NE - No Excuse","Permanent Absentee Application - SBE 703.1","","125"
"HENRICO COUNTY","1","61 to 70","F","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Drop Off","328"
"HENRICO COUNTY","1","61 to 70","F","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Mail","644"
"HENRICO COUNTY","1","61 to 70","F","NE - No Excuse","Temporary Change of Info - SBE 703.1C","Mail","1"
"HENRICO COUNTY","1","61 to 70","F","NE - No Excuse","Virginia Specific Application - SBE 701","","6"
"HENRICO COUNTY","1","61 to 70","F","NE - No Excuse","Virginia Specific Application - SBE 701","Drop Off","23"
"HENRICO COUNTY","1","61 to 70","F","NE - No Excuse","Virginia Specific Application - SBE 701","Mail","32"
"HENRICO COUNTY","1","61 to 70","M","6C - Temporarily Residing Outside US (Full Ballot)","Federal Post Cards Application – FPCA","","7"
"HENRICO COUNTY","1","61 to 70","M","6C - Temporarily Residing Outside US (Full Ballot)","Federal Post Cards Application – FPCA","Mail","1"
"HENRICO COUNTY","1","61 to 70","M","6D - Temporarily Residing Outside US Due To Employment","Federal Post Cards Application – FPCA","","7"
"HENRICO COUNTY","1","61 to 70","M","6D - Temporarily Residing Outside US Due To Employment","Federal Post Cards Application – FPCA","Mail","7"
"HENRICO COUNTY","1","61 to 70","M","NE - No Excuse","In Person","In Person","2563"
"HENRICO COUNTY","1","61 to 70","M","NE - No Excuse","Permanent Absentee Application - SBE 703.1","","81"
"HENRICO COUNTY","1","61 to 70","M","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Drop Off","189"
"HENRICO COUNTY","1","61 to 70","M","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Mail","500"
"HENRICO COUNTY","1","61 to 70","M","NE - No Excuse","Virginia Specific Application - SBE 701","","3"
"HENRICO COUNTY","1","61 to 70","M","NE - No Excuse","Virginia Specific Application - SBE 701","Drop Off","8"
"HENRICO COUNTY","1","61 to 70","M","NE - No Excuse","Virginia Specific Application - SBE 701","Mail","30"
"HENRICO COUNTY","1","61 to 70","U","NE - No Excuse","In Person","In Person","8"
"HENRICO COUNTY","1","61 to 70","U","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Drop Off","1"
"HENRICO COUNTY","1","61 to 70","U","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Mail","3"
"HENRICO COUNTY","1","Over 70","F","6C - Temporarily Residing Outside US (Full Ballot)","Federal Post Cards Application – FPCA","","2"
"HENRICO COUNTY","1","Over 70","F","6C - Temporarily Residing Outside US (Full Ballot)","Federal Post Cards Application – FPCA","Mail","4"
"HENRICO COUNTY","1","Over 70","F","NE - No Excuse","In Person","In Person","3969"
"HENRICO COUNTY","1","Over 70","F","NE - No Excuse","Permanent Absentee Application - SBE 703.1","","328"
"HENRICO COUNTY","1","Over 70","F","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Drop Off","654"
"HENRICO COUNTY","1","Over 70","F","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Mail","1440"
"HENRICO COUNTY","1","Over 70","F","NE - No Excuse","Virginia Specific Application - SBE 701","","2"
"HENRICO COUNTY","1","Over 70","F","NE - No Excuse","Virginia Specific Application - SBE 701","Drop Off","16"
"HENRICO COUNTY","1","Over 70","F","NE - No Excuse","Virginia Specific Application - SBE 701","Mail","45"
"HENRICO COUNTY","1","Over 70","M","6C - Temporarily Residing Outside US (Full Ballot)","Federal Post Cards Application – FPCA","","5"
"HENRICO COUNTY","1","Over 70","M","6C - Temporarily Residing Outside US (Full Ballot)","Federal Post Cards Application – FPCA","Mail","1"
"HENRICO COUNTY","1","Over 70","M","6D - Temporarily Residing Outside US Due To Employment","Federal Post Cards Application – FPCA","","1"
"HENRICO COUNTY","1","Over 70","M","6D - Temporarily Residing Outside US Due To Employment","Federal Post Cards Application – FPCA","Mail","1"
"HENRICO COUNTY","1","Over 70","M","NE - No Excuse","In Person","In Person","3000"
"HENRICO COUNTY","1","Over 70","M","NE - No Excuse","Permanent Absentee Application - SBE 703.1","","138"
"HENRICO COUNTY","1","Over 70","M","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Drop Off","400"
"HENRICO COUNTY","1","Over 70","M","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Mail","862"
"HENRICO COUNTY","1","Over 70","M","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Mail (Non-USPS)","1"
"HENRICO COUNTY","1","Over 70","M","NE - No Excuse","Virginia Specific Application - SBE 701","","5"
"HENRICO COUNTY","1","Over 70","M","NE - No Excuse","Virginia Specific Application - SBE 701","Drop Off","11"
"HENRICO COUNTY","1","Over 70","M","NE - No Excuse","Virginia Specific Application - SBE 701","Mail","48"
"HENRICO COUNTY","1","Over 70","U","NE - No Excuse","In Person","In Person","6"
"HENRICO COUNTY","1","Over 70","U","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Drop Off","2"
"HENRICO COUNTY","1","Over 70","U","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Mail","4"
"HENRICO COUNTY","4","18 to 25","F","6A - Military - Domestic","Federal Post Cards Application – FPCA","Mail","2"
"HENRICO COUNTY","4","18 to 25","F","6C - Temporarily Residing Outside US (Full Ballot)","Federal Post Cards Application – FPCA","","2"
"HENRICO COUNTY","4","18 to 25","F","6D - Temporarily Residing Outside US Due To Employment","Federal Post Cards Application – FPCA","","1"
"HENRICO COUNTY","4","18 to 25","F","NE - No Excuse","In Person","In Person","539"
"HENRICO COUNTY","4","18 to 25","F","NE - No Excuse","Permanent Absentee Application - SBE 703.1","","43"
"HENRICO COUNTY","4","18 to 25","F","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Drop Off","36"
"HENRICO COUNTY","4","18 to 25","F","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Mail","83"
"HENRICO COUNTY","4","18 to 25","F","NE - No Excuse","Temporary Change of Info - SBE 703.1C","Mail","1"
"HENRICO COUNTY","4","18 to 25","F","NE - No Excuse","Virginia Specific Application - SBE 701","","25"
"HENRICO COUNTY","4","18 to 25","F","NE - No Excuse","Virginia Specific Application - SBE 701","Drop Off","13"
"HENRICO COUNTY","4","18 to 25","F","NE - No Excuse","Virginia Specific Application - SBE 701","Mail","71"
"HENRICO COUNTY","4","18 to 25","M","6A - Military - Domestic","Federal Post Cards Application – FPCA","","2"
"HENRICO COUNTY","4","18 to 25","M","6C - Temporarily Residing Outside US (Full Ballot)","Federal Post Cards Application – FPCA","Mail","1"
"HENRICO COUNTY","4","18 to 25","M","6D - Temporarily Residing Outside US Due To Employment","Federal Post Cards Application – FPCA","","2"
"HENRICO COUNTY","4","18 to 25","M","NE - No Excuse","In Person","In Person","374"
"HENRICO COUNTY","4","18 to 25","M","NE - No Excuse","Permanent Absentee Application - SBE 703.1","","46"
"HENRICO COUNTY","4","18 to 25","M","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Drop Off","21"
"HENRICO COUNTY","4","18 to 25","M","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Mail","42"
"HENRICO COUNTY","4","18 to 25","M","NE - No Excuse","Virginia Specific Application - SBE 701","","25"
"HENRICO COUNTY","4","18 to 25","M","NE - No Excuse","Virginia Specific Application - SBE 701","Drop Off","6"
"HENRICO COUNTY","4","18 to 25","M","NE - No Excuse","Virginia Specific Application - SBE 701","Mail","29"
"HENRICO COUNTY","4","18 to 25","U","NE - No Excuse","In Person","In Person","9"
"HENRICO COUNTY","4","18 to 25","U","NE - No Excuse","Permanent Absentee Application - SBE 703.1","","1"
"HENRICO COUNTY","4","18 to 25","U","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Drop Off","1"
"HENRICO COUNTY","4","18 to 25","U","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Mail","3"
"HENRICO COUNTY","4","18 to 25","X","NE - No Excuse","In Person","In Person","2"
"HENRICO COUNTY","4","18 to 25","X","NE - No Excuse","Permanent Absentee Application - SBE 703.1","","3"
"HENRICO COUNTY","4","18 to 25","X","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Mail","1"
"HENRICO COUNTY","4","18 to 25","X","NE - No Excuse","Virginia Specific Application - SBE 701","Drop Off","1"
"HENRICO COUNTY","4","26 to 40","F","6A - Military - Domestic","Federal Post Cards Application – FPCA","","6"
"HENRICO COUNTY","4","26 to 40","F","6A - Military - Domestic","Federal Post Cards Application – FPCA","Mail","4"
"HENRICO COUNTY","4","26 to 40","F","6B - Military - Spouse/Dependent - Domestic","Federal Post Cards Application – FPCA","","6"
"HENRICO COUNTY","4","26 to 40","F","6B - Military - Spouse/Dependent - Domestic","Federal Post Cards Application – FPCA","Mail","2"
"HENRICO COUNTY","4","26 to 40","F","6C - Temporarily Residing Outside US (Full Ballot)","Federal Post Cards Application – FPCA","","7"
"HENRICO COUNTY","4","26 to 40","F","6D - Temporarily Residing Outside US Due To Employment","Federal Post Cards Application – FPCA","","8"
"HENRICO COUNTY","4","26 to 40","F","6D - Temporarily Residing Outside US Due To Employment","Federal Post Cards Application – FPCA","Mail","1"
"HENRICO COUNTY","4","26 to 40","F","6E - Military - Overseas","Federal Post Cards Application – FPCA","","1"
"HENRICO COUNTY","4","26 to 40","F","6F - Military - Spouse/Dependent - Overseas","Federal Post Cards Application – FPCA","","2"
"HENRICO COUNTY","4","26 to 40","F","NE - No Excuse","In Person","In Person","1690"
"HENRICO COUNTY","4","26 to 40","F","NE - No Excuse","Permanent Absentee Application - SBE 703.1","","199"
"HENRICO COUNTY","4","26 to 40","F","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Drop Off","132"
"HENRICO COUNTY","4","26 to 40","F","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Mail","428"
"HENRICO COUNTY","4","26 to 40","F","NE - No Excuse","Virginia Specific Application - SBE 701","","26"
"HENRICO COUNTY","4","26 to 40","F","NE - No Excuse","Virginia Specific Application - SBE 701","Drop Off","12"
"HENRICO COUNTY","4","26 to 40","F","NE - No Excuse","Virginia Specific Application - SBE 701","Mail","67"
"HENRICO COUNTY","4","26 to 40","M","6A - Military - Domestic","Federal Post Cards Application – FPCA","","12"
"HENRICO COUNTY","4","26 to 40","M","6A - Military - Domestic","Federal Post Cards Application – FPCA","Mail","3"
"HENRICO COUNTY","4","26 to 40","M","6C - Temporarily Residing Outside US (Full Ballot)","Federal Post Cards Application – FPCA","","8"
"HENRICO COUNTY","4","26 to 40","M","6C - Temporarily Residing Outside US (Full Ballot)","Federal Post Cards Application – FPCA","Mail","1"
"HENRICO COUNTY","4","26 to 40","M","6D - Temporarily Residing Outside US Due To Employment","Federal Post Cards Application – FPCA","","4"
"HENRICO COUNTY","4","26 to 40","M","6D - Temporarily Residing Outside US Due To Employment","Federal Post Cards Application – FPCA","Mail","1"
"HENRICO COUNTY","4","26 to 40","M","6E - Military - Overseas","Federal Post Cards Application – FPCA","","2"
"HENRICO COUNTY","4","26 to 40","M","NE - No Excuse","In Person","In Person","1077"
"HENRICO COUNTY","4","26 to 40","M","NE - No Excuse","Permanent Absentee Application - SBE 703.1","","137"
"HENRICO COUNTY","4","26 to 40","M","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Drop Off","84"
"HENRICO COUNTY","4","26 to 40","M","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Mail","283"
"HENRICO COUNTY","4","26 to 40","M","NE - No Excuse","Virginia Specific Application - SBE 701","","13"
"HENRICO COUNTY","4","26 to 40","M","NE - No Excuse","Virginia Specific Application - SBE 701","Drop Off","13"
"HENRICO COUNTY","4","26 to 40","M","NE - No Excuse","Virginia Specific Application - SBE 701","Mail","39"
"HENRICO COUNTY","4","26 to 40","U","6B - Military - Spouse/Dependent - Domestic","Federal Post Cards Application – FPCA","","1"
"HENRICO COUNTY","4","26 to 40","U","NE - No Excuse","In Person","In Person","8"
"HENRICO COUNTY","4","26 to 40","U","NE - No Excuse","Permanent Absentee Application - SBE 703.1","","4"
"HENRICO COUNTY","4","26 to 40","U","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Drop Off","2"
"HENRICO COUNTY","4","26 to 40","U","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Mail","7"
"HENRICO COUNTY","4","26 to 40","U","NE - No Excuse","Virginia Specific Application - SBE 701","Mail","2"
"HENRICO COUNTY","4","26 to 40","X","NE - No Excuse","In Person","In Person","11"
"HENRICO COUNTY","4","26 to 40","X","NE - No Excuse","Permanent Absentee Application - SBE 703.1","","1"
"HENRICO COUNTY","4","26 to 40","X","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Mail","8"
"HENRICO COUNTY","4","26 to 40","X","NE - No Excuse","Virginia Specific Application - SBE 701","","1"
"HENRICO COUNTY","4","26 to 40","X","NE - No Excuse","Virginia Specific Application - SBE 701","Mail","1"
"HENRICO COUNTY","4","41 to 60","F","6A - Military - Domestic","Federal Post Cards Application – FPCA","","2"
"HENRICO COUNTY","4","41 to 60","F","6B - Military - Spouse/Dependent - Domestic","Federal Post Cards Application – FPCA","","2"
"HENRICO COUNTY","4","41 to 60","F","6B - Military - Spouse/Dependent - Domestic","Federal Post Cards Application – FPCA","Mail","2"
"HENRICO COUNTY","4","41 to 60","F","6C - Temporarily Residing Outside US (Full Ballot)","Federal Post Cards Application – FPCA","","7"
"HENRICO COUNTY","4","41 to 60","F","6C - Temporarily Residing Outside US (Full Ballot)","Federal Post Cards Application – FPCA","Mail","3"
"HENRICO COUNTY","4","41 to 60","F","6D - Temporarily Residing Outside US Due To Employment","Federal Post Cards Application – FPCA","","3"
"HENRICO COUNTY","4","41 to 60","F","6D - Temporarily Residing Outside US Due To Employment","Federal Post Cards Application – FPCA","Mail","3"
"HENRICO COUNTY","4","41 to 60","F","NE - No Excuse","In Person","In Person","3870"
"HENRICO COUNTY","4","41 to 60","F","NE - No Excuse","Permanent Absentee Application - SBE 703.1","","189"
"HENRICO COUNTY","4","41 to 60","F","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Drop Off","233"
"HENRICO COUNTY","4","41 to 60","F","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Mail","570"
"HENRICO COUNTY","4","41 to 60","F","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Mail (Non-USPS)","1"
"HENRICO COUNTY","4","41 to 60","F","NE - No Excuse","Virginia Specific Application - SBE 701","","17"
"HENRICO COUNTY","4","41 to 60","F","NE - No Excuse","Virginia Specific Application - SBE 701","Drop Off","18"
"HENRICO COUNTY","4","41 to 60","F","NE - No Excuse","Virginia Specific Application - SBE 701","Mail","52"
"HENRICO COUNTY","4","41 to 60","M","6A - Military - Domestic","Federal Post Cards Application – FPCA","","2"
"HENRICO COUNTY","4","41 to 60","M","6C - Temporarily Residing Outside US (Full Ballot)","Federal Post Cards Application – FPCA","","8"
"HENRICO COUNTY","4","41 to 60","M","6C - Temporarily Residing Outside US (Full Ballot)","Federal Post Cards Application – FPCA","Mail","1"
"HENRICO COUNTY","4","41 to 60","M","6D - Temporarily Residing Outside US Due To Employment","Federal Post Cards Application – FPCA","","5"
"HENRICO COUNTY","4","41 to 60","M","NE - No Excuse","In Person","In Person","2237"
"HENRICO COUNTY","4","41 to 60","M","NE - No Excuse","Permanent Absentee Application - SBE 703.1","","132"
"HENRICO COUNTY","4","41 to 60","M","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Drop Off","143"
"HENRICO COUNTY","4","41 to 60","M","NE - No Excuse","Permanent Absentee Application - SBE 703.1","Mail","350"
"HENRICO COUNTY","4","41 to 60","M","NE - No Excuse","Virginia Specific Application - SBE 701","","5"
"HENRICO COUNTY","4","41 to 60","M","NE - No Excuse","Virginia Specific Application - SBE 701","Drop Off","10"
